1 22 1730 178 413 265 849 596 638 1661 37 34 28
2 22 606 1091 298 154 320 105 45 38 21 34 28
3 22 275 547 449 707 293 39 191 51 93 34 28
4 23 322 1315 728 596 1035 155 60 38 47 35 28
5 22 461 1289 882 285 104 966 48 85 74 34 28
6 22 94 1175 263 303 219 247 88 929 1 34 28
7 22 350 454 267 504 300 241 276 105 11 34 28
8 22 473 1005 519 466 380 317 135 583 123 35 28
9 22 323 166 467 102 391 770 107 991 111 34 28
10 23 179 1055 454 338 156 318 38 36 114 35 28
11 23 382 291 456 108 146 246 27 1302 85 35 29
12 23 1158 761 312 211 1764 130 193 297 307 35 28
13 23 465 1266 2005 413 1388 2005 943 1659 78 35 29
14 23 885 2005 1499 122 122 526 355 2005 45 36 29
15 24 230 139 171 746 829 33 36 34 19 36 30
16 24 408 595 267 89 1 27 40 26 133 37 30
17 24 112 287 332 218 319 251 159 95 1 36 30
18 24 805 724 231 586 211 992 371 575 44 37 30
19 25 228 456 445 169 153 26 45 35 38 38 31
20 25 333 262 693 470 792 295 38 27 36 37 31
21 25 294 2005 424 281 1611 397 44 68 103 38 31
22 24 172 1113 1280 237 569 206 182 47 130 37 30
23 24 344 285 167 246 131 108 71 254 30 36 30
24 24 284 2003 283 235 69 27 395 270 61 37 30
25 24 308 2005 276 104 117 27 202 726 44 37 30
26 23 1062 845 1060 646 766 449 1 499 132 36 29
27 23 153 460 274 245 590 154 41 29 35 36 29
28 23 128 1006 176 379 134 29 24 626 16 35 29
29 23 984 1143 1152 354 564 2005 2005 2005 106 35 29
30 22 1691 986 253 585 972 50 64 148 107 34 28
31 22 154 302 253 85 1217 37 203 34 3 34 28
32 22 2005 2005 2005 1335 1863 2005 2005 2005 131 35 28
33 22 109 730 268 176 290 21 30 26 1 34 28
34 21 475 1810 1527 469 440 419 170 214 30 33 27
35 21 1115 389 135 88 325 26 34 411 239 33 27
36 21 331 271 861 194 504 180 342 1950 18 33 27
37 21 1488 2005 2005 735 1579 328 314 671 28 33 27
38 22 541 1658 121 154 699 247 232 559 2 33 27
39 21 469 1449 236 437 2004 20 149 25 348 33 27
40 21 383 547 501 237 401 249 75 36 85 33 27
41 22 1592 1598 1771 662 954 359 590 114 247 34 27
42 22 313 2004 511 240 466 85 107 196 31 34 28
43 22 287 1701 299 644 2004 57 70 140 99 34 27
44 22 206 437 147 259 295 158 54 34 36 34 27
45 22 635 1350 539 111 2004 80 499 1121 129 34 27
46 22 406 896 189 263 1636 423 29 114 139 34 27
47 22 1085 2005 256 288 1367 636 422 610 58 34 27
48 21 105 312 143 102 658 25 25 16 12 33 27
49 21 357 1828 367 95 550 34 32 507 127 33 26
50 21 260 1396 431 81 2004 36 50 648 26 33 27
51 22 1786 2005 1257 459 568 264 249 225 10 33 27
52 21 1142 1371 1111 541 1359 240 234 373 103 33 27
53 21 725 1283 1805 1452 769 581 203 152 112 33 27
54 21 236 217 678 946 392 25 33 72 6 33 27
55 22 109 437 161 133 62 25 30 71 24 33 27
56 21 441 651 104 333 430 23 35 31 23 33 27
57 21 162 1048 255 93 226 32 18 20 50 34 27
58 21 433 293 96 352 326 27 30 154 105 33 27
59 22 530 2005 1369 97 648 315 205 313 166 34 28
60 22 260 512 533 339 573 428 153 28 31 34 27
61 22 669 277 376 340 1197 29 43 21 202 34 27
62 22 132 580 451 366 867 64 29 29 35 34 28
63 22 158 154 188 67 1796 35 212 29 14 33 27
64 22 235 348 195 277 1263 536 190 24 23 33 27
65 22 437 887 893 383 2005 1189 311 1684 81 34 28
66 22 675 859 585 233 415 275 302 62 81 34 27
67 22 438 623 300 118 251 31 82 138 1 34 28
68 22 151 299 159 171 420 1191 1897 1260 20 34 28
69 22 1006 232 1000 717 794 833 97 1815 153 34 28
70 22 738 2004 1109 300 2004 203 359 802 69 34 28
71 22 127 581 296 89 184 53 29 29 27 34 28
72 23 601 323 153 209 137 34 32 64 189 35 29
73 22 2005 2005 2005 2005 2005 1028 1674 2005 1638 35 29
74 23 676 413 818 284 188 245 166 196 123 35 28
75 22 580 885 127 622 521 177 38 105 98 34 27
76 22 455 1741 487 367 662 22 37 31 120 35 28
77 22 2005 1689 1993 727 914 2005 2005 2005 78 35 28
78 22 206 224 326 195 132 279 400 21 20 34 28
79 22 131 414 226 287 251 1512 944 442 1 33 27
80 22 508 2005 2005 379 1036 707 689 1847 375 34 28
81 23 351 721 608 357 535 460 50 506 27 35 29
82 23 275 1007 168 320 128 26 27 41 2 35 29
83 23 664 915 1194 247 1259 80 39 65 152 35 28
84 23 115 613 1392 1003 310 452 182 799 92 35 28
85 22 367 333 138 216 298 34 29 30 42 34 28
86 22 1538 2004 460 500 2004 212 73 96 327 34 27
87 22 688 2005 1887 474 1178 283 329 1342 56 35 28
88 22 1903 2005 2005 1438 1562 1304 1242 1350 309 34 28
89 29 2005 2005 2005 2005 2005 2005 2005 2005 381 44 37
90 21 1999 1999 1999 1999 1999 1999 1999 1999 1999 32 26
91 23 152 169 762 253 755 23 77 31 33 35 28
92 23 100 307 547 99 1 24 24 63 15 34 28
93 22 115 251 172 104 40 25 191 35 31 34 28
94 22 445 1612 388 131 707 24 75 127 91 35 28
95 22 144 388 136 213 904 24 32 32 1 34 28
96 22 200 267 288 199 219 194 20 25 22 34 28
97 22 266 311 397 89 228 30 189 407 13 34 28
98 22 248 706 169 77 874 41 176 52 11 34 28
99 22 636 175 263 211 723 307 398 61 2 34 28
100 22 907 2004 478 677 2004 166 397 343 182 35 28
101 23 157 746 156 190 126 68 49 25 8 34 28
102 22 183 728 342 105 170 19 17 24 104 35 28
103 22 844 1533 974 83 256 2005 2005 2005 71 34 28
104 22 283 620 271 423 464 82 26 33 49 34 28
105 23 131 445 268 87 80 22 62 28 217 35 28
106 23 222 1554 578 187 1391 147 161 40 130 35 28
107 22 278 834 188 114 184 203 234 53 38 34 28
108 22 2004 2004 2004 1176 2004 1126 583 574 248 34 28
109 22 490 2004 283 176 448 80 187 96 129 34 28
110 22 744 600 178 154 427 111 25 45 39 35 28
111 22 118 519 655 472 303 57 38 1271 25 34 28
112 23 232 165 93 79 35 270 133 28 36 35 28
113 22 1411 1142 880 1286 1188 804 26 130 249 35 28
114 23 1386 2005 2005 782 621 844 765 831 616 35 29
115 23 236 322 284 274 79 252 28 25 125 35 29
116 22 1289 1996 355 123 775 743 786 1940 200 35 28
117 23 131 555 151 205 152 34 72 76 1 34 28
118 23 516 410 283 431 653 149 66 114 60 35 28
119 22 793 1222 1222 985 335 219 55 694 28 34 28
120 22 1272 2003 923 1032 2003 395 63 284 173 35 28
121 22 1615 2005 1257 1007 1097 680 386 1167 257 34 28
122 22 517 634 1417 918 292 2004 2004 2004 107 34 28
123 22 1094 2004 1569 924 1753 435 251 729 321 35 28
124 22 1688 958 222 247 1601 2005 2005 2005 522 34 28
125 22 639 636 1568 66 206 754 577 2005 39 34 28
126 22 184 207 713 106 458 107 177 293 43 34 28
127 22 540 2004 183 156 491 28 228 120 261 34 28
128 22 421 962 306 227 238 361 146 302 135 34 28
129 22 625 2003 2003 808 2003 368 430 194 208 34 28
130 24 321 207 747 237 22 2004 2004 2004 107 36 29
131 23 386 460 646 109 366 34 1 73 27 35 29
132 22 357 395 256 127 521 29 1 38 119 34 28
133 22 1613 2004 631 507 1851 2005 2005 2005 38 34 28
134 22 1128 397 367 446 245 37 39 644 143 34 28
135 22 421 975 151 140 1306 21 53 16 97 35 28
136 23 2005 437 1595 1215 1032 2005 2005 2005 761 35 29
137 23 220 941 819 1764 1481 103 111 2005 35 35 28
138 22 340 948 1097 466 748 21 286 614 95 35 28
139 22 240 140 259 317 1248 18 15 28 7 34 28
140 23 748 379 541 77 2004 288 187 43 308 35 29
141 23 272 779 202 154 163 165 24 1354 38 35 28
142 23 153 293 234 225 392 1132 400 576 42 35 28
143 23 234 616 808 97 265 2005 794 1361 89 35 28
144 23 820 987 875 1321 298 416 345 2005 131 35 29
145 23 957 820 459 126 144 238 320 98 71 35 29
146 23 2004 743 1089 286 403 2004 2004 2004 80 35 29
147 23 279 530 224 222 754 24 40 27 64 35 29
148 22 2004 1066 2004 2005 2005 1120 599 2005 210 35 28
149 22 499 2004 1263 588 436 279 658 433 122 35 28
150 22 191 526 535 106 94 138 243 428 76 35 28
151 22 252 316 209 121 428 192 45 303 61 35 28
152 23 356 429 1022 287 527 1664 1184 2005 135 35 28
153 23 921 1299 333 238 1054 132 51 80 68 35 28
154 23 166 263 254 103 870 87 30 227 32 35 29
155 23 453 930 1750 422 626 75 183 1027 66 35 28
156 23 247 752 575 192 183 172 86 185 63 35 29
157 23 530 411 312 128 496 27 98 42 43 35 29
158 23 1090 2004 1849 871 342 155 79 341 57 35 28
159 22 217 713 83 275 571 32 33 41 79 35 28
160 22 1049 1573 2005 170 319 1757 1775 2005 38 35 28
161 23 191 261 455 954 1024 1996 344 777 247 35 28
162 23 158 491 582 408 999 279 37 41 125 35 28
163 23 138 313 306 169 276 42 29 33 14 35 29
164 23 86 142 520 224 1 2004 1587 507 247 35 28
165 23 818 345 663 363 278 638 457 660 190 35 28
166 23 445 2004 112 133 144 215 187 436 110 35 28
167 23 172 267 244 143 292 25 29 28 6 35 28
168 23 1446 1464 1717 205 2004 899 917 2004 384 35 29
169 23 868 1503 144 642 807 345 48 34 101 35 29
170 23 2004 2004 1720 2004 2004 357 452 1796 855 35 29
171 23 103 593 202 155 210 20 31 33 68 35 29
172 23 404 527 405 412 1241 623 338 86 120 35 29
173 22 2001 2001 2001 2001 2001 1118 655 2002 1236 35 29
174 23 215 2003 266 267 1905 233 153 207 75 35 28
