1 21 33 34 20 135 71 24 26 30 1 33 27
2 21 34 30 12 276 63 27 21 22 19 33 27
3 21 34 39 27 145 1 24 41 33 24 33 27
4 21 28 30 39 100 82 20 20 31 6 33 27
5 21 35 35 29 102 30 19 23 26 16 33 27
6 21 30 25 20 429 1 26 28 27 1 33 27
7 21 28 17 26 63 1 22 29 26 25 33 27
8 21 29 27 28 110 18 28 36 36 7 33 27
9 21 35 37 21 137 38 29 28 38 30 33 27
10 21 28 25 15 80 38 24 25 32 14 33 27
11 21 34 36 39 123 1 23 37 24 53 33 27
12 21 27 30 30 74 79 24 31 32 1 33 27
13 21 34 37 29 83 49 25 49 31 32 33 27
14 21 33 27 13 94 64 24 38 27 26 33 27
15 21 31 32 24 304 31 24 23 36 1 33 27
16 21 28 29 13 90 38 20 20 36 1 32 27
17 21 32 28 33 121 1 23 32 30 45 33 27
18 21 27 24 29 63 37 23 32 25 3 33 27
19 21 28 24 19 107 14 21 46 24 25 33 27
20 21 32 26 30 57 65 22 33 27 37 33 27
21 21 35 34 14 125 48 20 22 31 1 33 27
22 21 36 35 25 105 54 21 27 21 27 33 27
23 21 25 15 27 67 42 22 23 28 13 33 27
24 21 26 22 37 77 1 17 18 23 10 33 27
25 21 30 32 26 141 1 23 23 28 18 33 27
26 21 33 35 35 136 70 19 40 26 38 33 27
27 21 35 38 9 184 1 22 23 25 21 33 27
28 21 29 27 31 113 52 25 32 30 26 33 27
29 21 31 26 9 54 48 20 23 29 7 33 27
30 21 33 35 21 81 1 26 20 29 10 33 27
31 21 24 17 16 190 1 22 21 29 9 33 27
32 21 34 33 27 199 27 26 54 25 17 33 27
33 21 33 32 31 69 57 25 24 24 17 33 27
34 21 32 35 26 73 82 21 20 21 10 33 27
35 21 34 35 29 67 1 24 26 20 36 33 27
36 21 35 39 38 64 1 19 23 26 21 33 27
37 21 34 38 29 238 25 23 38 29 22 33 27
38 21 31 33 23 66 39 24 24 28 13 33 27
39 21 27 21 24 78 7 20 25 32 7 33 27
40 21 30 26 31 112 81 27 32 30 3 33 27
41 21 25 21 23 120 25 19 25 27 1 33 27
42 21 32 30 27 133 20 25 30 24 41 33 27
43 21 33 35 24 175 1 22 28 30 39 33 27
44 21 33 32 31 59 11 21 29 24 24 33 27
45 21 32 37 41 103 96 24 29 29 39 33 27
46 21 25 25 24 110 40 23 17 22 27 33 27
47 21 34 38 34 123 18 20 33 26 34 33 27
48 21 24 20 26 197 29 22 27 31 1 33 27
49 21 30 24 22 100 7 26 41 31 9 33 27
50 21 32 38 28 237 17 24 27 27 1 32 26
51 21 25 17 23 87 8 22 19 28 1 33 27
52 21 34 36 26 164 1 27 23 31 23 33 27
53 21 31 25 17 110 16 24 22 31 21 33 27
54 21 30 23 28 59 41 23 22 19 7 33 27
55 21 36 44 29 141 38 23 13 27 1 33 27
56 21 30 28 31 40 1 18 36 23 30 33 27
57 21 38 48 40 108 72 21 27 24 33 33 27
58 21 32 36 30 104 77 23 19 27 1 33 27
59 21 31 34 29 102 51 24 26 31 15 33 27
60 21 34 30 18 105 65 23 28 26 10 33 27
61 21 25 20 26 100 21 22 28 28 1 33 27
62 21 26 17 23 71 36 24 25 22 22 33 27
63 21 30 22 20 83 7 22 15 32 23 33 27
64 21 34 37 37 71 1 21 23 26 21 33 27
65 21 25 20 36 67 3 23 16 22 3 33 27
66 21 27 23 26 123 65 21 20 23 8 33 27
67 21 34 36 33 64 48 24 33 25 24 33 27
68 21 36 42 24 66 33 23 25 25 6 33 27
69 21 28 17 23 103 12 17 19 24 11 33 27
70 21 34 43 35 93 1 20 27 27 25 33 27
71 21 34 33 24 129 95 22 16 31 2 33 27
72 21 34 36 23 79 16 22 22 29 5 33 27
73 21 40 49 36 152 74 23 17 37 10 33 27
74 21 27 23 22 85 24 25 26 26 12 33 27
75 21 36 40 22 56 71 21 22 32 30 33 27
76 21 28 30 16 166 22 26 17 31 1 33 27
77 21 35 35 27 80 19 22 18 34 29 33 27
78 21 21 6 30 173 35 23 23 23 1 33 27
79 21 32 30 30 177 34 23 25 23 19 33 27
80 21 30 24 20 93 50 25 21 26 1 33 27
81 21 30 24 24 66 1 24 32 23 50 33 27
82 21 32 31 39 139 18 27 29 20 33 33 27
83 21 33 35 36 85 69 23 22 30 11 33 27
84 21 30 29 27 78 22 20 23 23 11 33 27
85 21 32 29 34 88 1 25 23 37 20 33 27
86 21 32 29 9 141 72 23 20 30 1 33 27
87 21 31 32 19 131 71 25 25 25 2 33 27
88 21 32 35 40 158 25 28 31 36 33 33 27
89 21 35 41 24 107 37 19 22 35 8 33 27
90 21 36 39 36 96 1 22 34 22 46 33 27
91 21 28 18 21 86 1 20 32 26 17 33 27
92 21 38 46 30 175 64 23 32 27 21 33 27
93 21 23 18 30 90 4 24 19 24 6 33 27
94 21 23 14 25 122 1 17 30 23 23 33 27
95 21 31 35 30 60 1 21 11 22 8 33 27
96 21 25 27 42 44 28 29 29 34 9 33 27
97 21 35 41 29 302 100 26 27 30 10 33 27
98 21 31 28 16 59 76 22 27 23 8 33 27
99 21 35 43 36 198 22 18 29 26 31 33 27
100 21 22 10 15 77 1 20 29 22 3 33 27
101 21 31 30 36 78 55 24 40 27 15 33 27
102 21 31 26 34 71 33 28 1 28 20 33 27
103 21 36 39 28 506 13 14 21 29 24 33 27
104 21 30 23 28 60 25 27 28 28 31 33 27
