1 22 64 36 30 30 42 27 27 29 38 35 28
2 22 149 13 18 26 32 26 39 31 19 34 28
3 22 111 32 19 33 1 27 32 23 28 34 28
4 22 169 23 10 30 16 23 24 25 19 34 28
5 22 48 26 41 23 1 28 29 33 32 34 28
6 22 120 28 14 32 1 26 24 35 28 34 28
7 22 89 18 29 18 25 22 27 30 27 34 28
8 22 110 36 30 22 95 30 26 33 28 34 28
9 22 183 32 39 28 1 31 27 27 30 34 28
10 22 336 28 24 29 1 26 33 32 17 34 28
11 22 93 36 27 35 41 18 24 24 3 34 28
12 22 153 29 26 25 36 20 29 30 37 34 28
13 22 127 48 32 43 90 24 30 27 72 35 28
14 22 90 23 7 36 30 20 18 24 9 34 28
15 22 150 43 21 27 75 17 36 30 29 34 28
16 22 114 41 25 30 19 20 32 31 21 34 28
17 22 107 45 22 37 59 22 25 31 20 34 28
18 22 93 32 33 21 38 29 35 28 29 34 28
19 22 82 21 9 29 10 21 18 29 4 34 28
20 22 93 20 31 28 1 24 27 27 104 34 28
21 22 189 35 15 33 20 20 32 34 37 34 28
22 22 81 14 30 30 56 25 25 23 75 34 28
23 22 179 52 20 35 67 20 33 40 38 35 28
24 22 267 31 16 40 1 24 33 31 24 34 28
25 22 185 47 14 37 67 16 17 25 26 34 28
26 22 191 19 31 16 12 23 27 28 26 34 28
27 22 1 5 22 23 1 18 22 21 1 34 28
28 22 95 32 27 38 1 25 28 29 50 34 28
29 22 97 17 19 28 21 24 23 30 10 34 28
30 22 116 19 11 27 53 22 25 20 12 34 28
31 22 206 35 18 33 1 24 22 26 14 34 28
32 22 99 26 20 22 1 23 16 33 26 34 28
33 22 155 35 14 26 75 33 27 26 27 34 28
34 22 87 27 25 27 11 25 39 21 23 34 28
35 22 86 42 38 31 24 22 23 26 23 34 28
36 22 147 31 29 33 16 19 25 23 14 34 28
37 22 61 26 13 36 1 24 28 24 18 34 28
38 22 57 13 23 28 1 22 24 25 16 34 28
39 22 84 36 45 26 15 22 24 31 39 34 28
40 22 75 28 24 40 86 19 19 24 1 34 28
41 22 112 40 39 35 1 24 23 32 28 34 28
42 22 108 29 18 34 1 22 29 30 2 34 28
43 22 103 31 26 38 28 19 36 28 14 34 28
44 22 111 32 35 24 28 27 30 28 22 34 28
45 22 122 32 20 33 31 21 25 28 11 34 28
46 22 144 37 27 34 69 28 31 28 21 34 28
47 22 76 28 33 18 4 23 35 25 39 34 28
48 22 294 22 23 21 53 26 31 28 26 34 28
49 22 114 38 31 34 1 22 28 23 22 34 28
50 22 119 33 25 27 96 19 1 33 62 34 28
51 22 43 26 33 25 1 25 22 28 25 34 28
52 22 539 28 16 37 30 20 24 26 1 34 28
53 22 106 19 30 13 1 30 33 29 43 34 28
54 22 85 25 32 18 1 21 35 27 39 34 28
55 22 159 29 19 27 4 22 21 30 19 34 28
56 22 1 24 29 36 5 18 25 27 1 34 28
57 22 61 46 36 35 56 26 41 29 31 35 28
58 22 197 40 36 31 56 24 38 27 43 34 28
59 22 193 49 14 41 37 23 29 33 24 34 28
60 21 1 30 41 28 58 24 17 32 20 34 28
61 22 115 30 23 28 29 28 27 29 23 34 28
62 22 67 41 25 38 1 20 34 27 23 34 28
63 22 79 22 33 91 78 25 21 18 29 34 28
64 22 97 32 20 36 1 24 23 30 6 34 28
65 22 160 35 16 42 1 24 24 32 15 34 28
66 22 156 38 35 35 31 18 7 35 21 34 28
67 22 96 31 27 27 75 21 25 23 13 34 28
68 22 91 26 15 39 57 30 31 24 3 34 28
69 22 222 19 17 32 1 17 32 25 179 34 28
70 22 251 24 15 30 1 22 28 21 78 35 28
71 22 163 39 19 46 21 24 30 25 14 34 28
72 22 248 21 19 21 51 19 25 27 19 34 28
73 22 223 26 22 25 53 23 30 28 23 34 28
74 22 1 20 45 20 78 26 28 19 22 34 28
75 22 63 32 35 25 1 25 37 21 30 34 28
76 22 46 38 30 39 1 23 28 31 21 34 28
77 22 1 23 31 34 1 23 16 28 1 34 28
78 22 94 29 32 36 37 20 23 28 15 34 28
79 22 223 23 19 27 57 26 30 33 15 34 28
80 22 130 51 29 35 112 27 18 29 22 34 28
81 22 109 38 27 29 11 24 32 26 24 34 28
82 22 151 30 23 34 1 21 26 31 16 34 28
83 22 161 30 29 23 48 21 31 26 31 35 28
84 22 219 42 39 30 69 27 31 30 24 34 28
85 22 69 39 35 24 111 19 29 25 27 34 28
86 22 127 43 36 31 38 23 31 28 21 34 28
87 22 82 37 25 33 22 25 37 24 11 34 28
88 22 57 36 32 28 23 22 24 26 29 34 28
89 22 139 22 20 30 50 29 17 25 8 34 28
90 22 125 38 16 35 57 21 22 26 29 34 28
91 22 57 13 25 20 13 26 31 23 7 34 28
92 22 224 33 20 29 8 25 34 28 22 34 28
93 22 64 16 20 26 3 25 27 18 9 34 28
94 22 60 37 23 32 1 19 22 24 10 34 28
95 22 52 26 19 35 18 24 26 35 17 34 28
96 22 1 30 42 30 1 23 1 22 14 34 28
97 22 118 44 22 36 67 25 28 28 32 35 28
98 22 105 46 35 35 1 18 43 34 37 35 28
99 22 112 35 20 35 1 22 25 25 1 34 28
100 22 87 42 29 31 41 26 16 17 26 34 28
101 22 114 25 37 32 1 24 29 29 30 34 28
102 22 89 20 23 32 1 18 18 22 12 34 28
103 22 170 26 31 27 1 21 37 22 71 34 28
104 22 127 22 35 25 1 23 21 28 28 34 28
105 22 239 36 29 34 48 19 26 26 22 34 28
106 22 82 29 26 36 71 27 26 25 9 34 28
107 22 82 25 26 28 1 20 31 24 31 34 28
108 22 58 37 31 34 29 25 16 26 23 34 28
109 22 134 36 17 49 1 23 28 30 11 34 28
110 22 78 41 37 25 125 26 28 28 32 34 28
111 22 34 14 23 27 1 23 43 22 13 34 28
112 22 70 23 22 22 9 25 30 28 31 34 28
113 22 209 26 21 28 73 25 25 29 4 34 28
114 22 91 23 26 31 1 25 29 31 21 34 28
115 22 120 21 12 34 1 25 31 27 47 34 28
116 22 88 26 24 25 1 29 28 30 14 34 28
117 21 1 31 49 20 85 27 3 27 23 34 28
118 22 126 34 15 29 64 27 24 25 28 34 28
119 22 1 20 31 20 42 26 19 23 16 34 28
120 22 201 22 35 8 1 25 31 31 22 34 28
121 22 106 41 25 25 73 27 29 25 40 34 28
122 22 206 26 33 29 1 27 34 27 28 34 28
123 22 105 24 32 22 31 20 25 23 28 34 28
124 22 1 3 26 30 1 22 37 23 1 34 28
125 22 130 40 22 28 63 23 30 39 32 35 28
126 22 212 45 22 41 109 25 28 30 12 34 28
127 22 92 19 33 22 74 25 1 26 15 34 28
128 22 101 26 12 37 7 24 27 31 1 34 28
129 22 290 42 23 34 53 21 31 30 27 34 28
130 22 156 59 30 45 48 22 24 27 20 34 28
131 22 77 29 31 29 1 26 31 23 27 34 28
132 22 1 17 35 23 1 19 24 31 5 34 28
133 22 95 30 25 29 13 21 26 31 70 34 28
134 22 165 40 42 27 28 21 37 26 31 34 28
135 22 143 26 27 30 56 25 25 31 18 34 28
136 22 70 20 23 31 17 23 2 31 8 34 28
137 22 99 23 24 32 1 24 26 32 3 34 28
138 22 189 41 29 36 37 28 33 26 12 34 28
139 22 157 44 36 28 74 16 24 30 36 35 28
140 22 61 31 28 33 34 23 28 20 27 34 28
141 22 83 25 20 26 31 21 35 26 74 34 28
142 22 96 20 4 36 1 18 24 23 6 34 28
143 22 167 44 29 39 58 22 31 23 27 34 28
144 22 130 33 29 26 4 22 35 26 26 34 28
145 22 62 35 33 27 64 27 28 25 26 34 28
146 22 127 35 35 30 69 22 24 31 65 35 28
147 22 135 23 23 27 27 23 35 25 24 34 28
148 22 94 23 18 24 45 25 28 28 22 34 28
149 22 76 44 43 30 50 24 36 31 33 35 28
150 22 87 22 17 29 54 26 29 28 12 34 28
151 22 1 19 30 25 26 22 48 30 17 34 28
152 22 93 34 7 36 30 26 25 27 8 34 28
153 22 115 29 33 27 1 20 32 32 27 34 28
154 22 46 29 38 27 27 24 23 34 20 34 28
155 22 1 15 32 25 1 24 26 29 7 34 28
156 22 98 44 26 27 51 19 13 28 28 34 28
157 22 139 48 32 30 21 18 28 30 30 34 28
158 22 52 35 37 31 59 26 28 22 16 34 28
159 22 208 19 16 36 9 17 27 28 8 34 28
160 22 114 16 24 27 1 26 24 19 13 34 28
161 22 116 25 23 29 81 19 34 31 10 34 28
162 22 89 35 30 25 32 26 30 31 28 34 28
163 22 126 25 15 31 26 24 29 32 11 34 28
164 22 81 17 31 20 27 22 24 30 79 34 28
165 22 412 29 32 25 45 27 32 26 27 34 28
166 22 240 41 31 42 1 22 1 42 71 34 28
167 22 158 41 44 35 61 32 28 27 24 34 28
168 22 1 3 28 25 36 24 34 32 7 34 28
169 22 77 43 42 27 2 22 26 31 28 34 28
170 22 103 34 28 33 48 23 20 30 12 34 28
171 22 142 42 17 37 29 18 29 24 31 34 28
172 22 125 24 31 30 1 27 29 35 18 34 28
173 22 101 22 26 29 81 18 13 26 11 34 28
174 22 128 38 27 27 63 19 36 35 29 34 28
175 22 206 27 29 30 6 24 32 27 11 34 28
176 22 76 48 25 53 117 27 36 31 12 34 28
177 22 126 27 37 26 1 23 24 16 19 34 28
178 22 268 40 27 36 41 25 33 29 27 35 28
179 22 60 29 29 31 10 22 32 28 15 34 28
180 22 145 32 29 30 49 26 30 24 21 34 28
181 22 68 27 24 33 24 28 1 35 10 34 28
182 22 13 35 42 35 36 24 28 20 12 34 28
183 22 160 34 30 27 1 19 24 33 54 35 28
184 22 143 27 14 31 8 28 34 27 22 34 28
185 22 96 41 20 41 26 23 30 38 22 34 28
186 22 225 21 24 31 55 21 31 27 17 34 28
187 22 110 37 27 27 1 26 22 31 27 34 28
188 22 1 20 28 36 1 22 40 28 2 34 28
189 22 134 39 19 40 57 21 27 32 18 34 28
190 22 155 36 12 33 31 23 27 23 18 34 28
191 22 91 33 7 39 1 27 27 26 8 34 28
192 22 268 26 17 36 30 25 29 31 9 34 28
193 22 150 26 18 30 1 23 19 26 19 34 28
194 22 388 24 33 22 1 24 31 20 31 34 28
195 22 68 37 41 34 79 19 29 34 16 34 28
196 22 54 27 38 25 32 25 30 20 30 35 28
197 22 58 22 22 17 18 23 30 32 34 34 28
198 22 127 31 26 31 51 23 23 25 20 34 28
199 22 133 24 10 35 1 25 20 28 23 34 28
200 22 146 40 41 28 24 24 30 30 30 34 28
201 22 154 44 30 29 34 22 23 28 19 34 28
202 22 123 36 24 36 91 24 28 31 17 34 28
203 22 123 35 34 32 1 22 31 29 72 34 28
204 22 98 33 30 31 52 23 31 27 27 34 28
205 22 144 26 20 29 36 22 30 27 21 34 28
206 22 116 24 20 32 18 26 23 26 13 34 28
207 22 109 33 19 30 26 19 33 18 26 34 28
208 22 151 37 35 24 29 22 32 29 33 35 28
209 22 129 51 36 31 61 27 25 35 123 34 28
210 22 97 51 38 36 1 27 1 29 18 34 28
211 22 80 17 28 23 40 22 31 24 12 34 28
212 22 282 23 35 22 1 25 27 28 29 34 28
213 22 49 23 25 23 58 23 32 31 29 34 28
214 22 81 26 18 26 34 24 35 37 22 34 28
215 22 75 35 33 29 24 22 42 27 23 34 28
216 22 258 37 21 45 1 23 27 27 5 34 28
217 22 279 46 24 27 43 23 25 26 36 34 28
218 22 158 61 37 34 71 21 27 33 39 35 28
219 22 1 15 32 26 29 25 30 25 7 34 28
220 22 96 25 22 30 1 23 33 25 21 34 28
221 22 51 15 25 22 1 22 17 22 20 34 28
222 22 190 38 22 26 21 26 29 29 38 35 28
223 22 488 29 19 35 1 23 27 16 24 34 28
224 22 288 21 24 27 15 25 1 24 8 34 28
225 22 86 31 29 26 1 26 26 27 23 34 28
226 22 147 41 24 32 90 23 26 33 24 34 28
227 22 109 36 29 27 24 25 34 31 30 34 28
228 22 33 5 28 23 16 23 26 22 11 34 28
229 23 94 31 34 26 1 24 33 23 33 35 29
230 22 90 23 24 25 13 27 24 27 15 34 28
231 22 122 14 21 24 1 23 1 23 47 34 28
232 22 145 38 23 35 1 25 30 28 20 34 28
233 22 105 19 29 18 30 24 24 21 45 34 28
234 22 99 45 36 27 62 21 35 33 36 34 28
235 22 139 26 34 22 37 22 32 29 21 34 28
236 21 1 6 29 15 61 25 27 30 17 33 27
237 22 143 31 29 33 21 22 22 27 13 34 28
238 22 97 45 39 30 97 23 32 27 31 35 28
239 22 206 32 40 20 1 24 27 21 37 35 28
240 22 171 35 28 33 1 25 30 31 11 34 28
241 22 57 17 14 34 11 19 24 31 10 34 28
242 22 28 26 36 23 24 24 22 29 18 34 28
243 22 85 35 22 35 1 26 20 27 21 34 28
244 22 93 39 22 29 71 23 29 30 28 34 28
245 22 84 33 30 38 1 25 30 29 24 34 28
246 22 122 41 35 28 71 27 20 22 20 34 28
247 22 1 20 19 30 71 26 25 31 7 34 28
248 22 232 33 20 39 3 25 21 27 19 34 28
249 22 15 21 27 19 62 27 29 33 22 34 28
250 22 48 32 27 25 1 22 40 25 31 34 28
251 22 114 33 20 25 3 22 33 23 58 35 28
252 22 127 23 22 29 68 21 26 25 14 34 28
253 22 105 25 31 27 1 24 32 30 25 34 28
254 22 80 26 28 13 6 25 22 25 21 34 28
255 22 107 52 31 43 1 21 24 23 20 34 28
256 22 74 25 25 17 29 17 31 27 22 34 28
257 22 37 29 41 15 72 26 33 25 24 34 28
258 22 119 39 25 32 29 27 29 33 24 34 28
259 22 67 18 28 28 1 28 29 30 20 34 28
260 22 101 28 29 37 53 28 22 29 11 34 28
261 22 65 42 28 40 1 21 35 34 14 34 28
262 22 188 44 31 34 1 24 34 26 38 35 28
263 22 76 17 24 28 19 23 28 30 22 34 28
264 22 111 46 27 37 77 28 28 20 22 34 28
265 22 134 35 32 29 64 36 32 33 18 34 28
266 22 70 35 20 38 88 24 23 25 12 34 28
267 22 133 29 18 38 79 18 17 29 1 34 28
268 22 60 15 16 25 24 21 24 29 12 34 28
269 22 61 38 28 29 46 22 27 34 27 34 28
270 22 80 30 39 17 1 23 32 24 35 34 28
271 22 53 16 19 27 20 24 21 20 20 34 28
272 22 244 32 29 29 1 28 29 27 16 34 28
273 22 110 34 18 36 114 23 23 25 1 34 28
