Digitizer
ch.0:  FALSE 	 ch.1:  FALSE 	 DC offset 0: 0 	 DC offset 1: 0 	 act ch:  1 	trig mode:  FALSE 	 rise time:  8 	 trig mean:  8 	 trig thr 0:  30 	 trig thr 1:  10 	gate mode:  FALSE 	 gate width:  64 	 pre gate:  0 	 holdoff:  504 	bsln mean:  16 	 bsln thr:  8 	 noflattime:  512 	GPO:  2 	 coinc:  FALSE 	 coinc time:  0 
PSAU
ch.0:  TRUE 	 ch.1:  TRUE 	 Vset 0:  70,800003 	 Vset 1:  70,330002 	 Gain0:  40 	 Gain1:  39 	 comp0:  FALSE 	 comp1:  FALSE 	 thr0:  -60,000000 	 thr1:  -60,000000 	 width0:  60 	 width1:  60 	 DOUT0:  TRUE 	 DOUT1:  TRUE 	 outputlevel:  NIM 	 coinc:  FALSE 	 coinc time:  20 

Vmon 0:  70,639999 	 Vmon 1:  70,209999 	 Temp 0:  29,100000 	 Temp 1:  30,100000 	 Temp board:  31,100000 
day&time: 02gen02231505

5,000	528930,000
6,000	532735,000
7,000	535685,000
8,000	536660,000
9,000	538045,000
10,000	543040,000
11,000	549430,000
12,000	548145,000
13,000	550350,000
14,000	549560,000
15,000	553115,000
16,000	555765,000
17,000	553985,000
18,000	554965,000
19,000	542625,000
20,000	510160,000
21,000	444935,000
22,000	355275,000
23,000	258435,000
24,000	166990,000
25,000	113750,000
26,000	96645,000
27,000	91920,000
28,000	88765,000
29,000	86135,000
30,000	83815,000
31,000	82415,000
32,000	79350,000
33,000	79255,000
34,000	79135,000
35,000	76350,000
36,000	76380,000
37,000	74595,000
38,000	73285,000
39,000	71700,000
40,000	71705,000
41,000	70065,000
42,000	67705,000
43,000	67315,000
44,000	64395,000
45,000	60425,000
46,000	55075,000
47,000	50305,000
48,000	44210,000
49,000	36630,000
50,000	29860,000
51,000	23205,000
52,000	17795,000
53,000	14790,000
54,000	13460,000
55,000	12465,000
56,000	12375,000
57,000	11210,000
58,000	10890,000
59,000	11095,000
60,000	10770,000
61,000	10215,000
62,000	10260,000
63,000	9875,000
64,000	9785,000
65,000	9920,000
66,000	9090,000
67,000	9175,000
68,000	8615,000
69,000	8290,000
70,000	8225,000
71,000	7325,000
72,000	7315,000
73,000	6665,000
74,000	5735,000
75,000	4835,000
76,000	4440,000
77,000	3585,000
78,000	2920,000
79,000	2710,000
80,000	2120,000
81,000	1870,000
82,000	1715,000
83,000	1540,000
84,000	1500,000
85,000	1605,000
86,000	1495,000
87,000	1545,000
88,000	1445,000
89,000	1425,000
90,000	1265,000
91,000	1330,000
92,000	1315,000
93,000	1280,000
94,000	1370,000
95,000	1110,000
96,000	1075,000
97,000	1025,000
98,000	935,000
99,000	885,000
100,000	890,000
101,000	780,000
102,000	695,000
103,000	525,000
104,000	465,000
105,000	330,000
106,000	360,000
107,000	250,000
108,000	295,000
109,000	170,000
110,000	265,000
111,000	225,000
112,000	190,000
113,000	160,000
114,000	230,000
115,000	265,000
116,000	165,000
117,000	235,000
118,000	190,000
119,000	130,000
120,000	155,000
121,000	145,000
122,000	175,000
123,000	205,000
124,000	135,000
125,000	100,000
126,000	180,000
127,000	150,000
128,000	95,000
129,000	80,000
130,000	80,000
131,000	55,000
132,000	60,000
133,000	50,000
134,000	20,000
135,000	25,000
136,000	30,000
137,000	10,000
138,000	30,000
139,000	15,000
140,000	25,000
141,000	30,000
142,000	20,000
143,000	30,000
144,000	10,000
145,000	30,000
146,000	25,000
147,000	15,000
148,000	35,000
149,000	20,000
150,000	10,000
151,000	5,000
152,000	30,000
153,000	15,000
154,000	5,000
155,000	5,000
156,000	10,000
157,000	10,000
158,000	5,000
159,000	20,000
160,000	0,000
161,000	5,000
162,000	0,000
163,000	5,000
164,000	0,000
165,000	15,000
166,000	10,000
167,000	5,000
168,000	10,000
169,000	0,000
170,000	15,000
171,000	0,000
172,000	5,000
173,000	15,000
174,000	0,000
175,000	5,000
176,000	5,000
177,000	0,000
178,000	5,000
179,000	5,000
180,000	0,000
181,000	0,000
182,000	0,000
183,000	5,000
184,000	0,000
185,000	0,000
186,000	0,000
187,000	0,000
188,000	0,000
189,000	0,000
190,000	0,000
191,000	0,000
192,000	0,000
193,000	0,000
194,000	0,000
195,000	0,000
196,000	0,000
197,000	0,000
198,000	0,000
199,000	0,000
200,000	0,000
