Digitizer
ch.0:  FALSE 	 ch.1:  FALSE 	 DC offset 0: 0 	 DC offset 1: 0 	 act ch:  1 	trig mode:  FALSE 	 rise time:  8 	 trig mean:  8 	 trig thr 0:  30 	 trig thr 1:  10 	gate mode:  FALSE 	 gate width:  64 	 pre gate:  0 	 holdoff:  504 	bsln mean:  16 	 bsln thr:  8 	 noflattime:  512 	GPO:  2 	 coinc:  FALSE 	 coinc time:  0 
PSAU
ch.0:  TRUE 	 ch.1:  TRUE 	 Vset 0:  70,800003 	 Vset 1:  70,330002 	 Gain0:  40 	 Gain1:  39 	 comp0:  TRUE 	 comp1:  TRUE 	 thr0:  -5,000000 	 thr1:  -5,000000 	 width0:  60 	 width1:  60 	 DOUT0:  TRUE 	 DOUT1:  TRUE 	 outputlevel:  NIM 	 coinc:  FALSE 	 coinc time:  20 

Vmon 0:  70,639999 	 Vmon 1:  70,209999 	 Temp 0:  28,799999 	 Temp 1:  29,799999 	 Temp board:  31,000000 
day&time: 03gen02001404

5,000	633290,000
6,000	638110,000
7,000	646390,000
8,000	649395,000
9,000	649185,000
10,000	652400,000
11,000	656080,000
12,000	657200,000
13,000	666000,000
14,000	666020,000
15,000	669060,000
16,000	665395,000
17,000	657580,000
18,000	657860,000
19,000	653550,000
20,000	625460,000
21,000	556365,000
22,000	456345,000
23,000	341305,000
24,000	229315,000
25,000	158255,000
26,000	129790,000
27,000	122050,000
28,000	117675,000
29,000	113130,000
30,000	110610,000
31,000	108385,000
32,000	104410,000
33,000	102040,000
34,000	100595,000
35,000	99970,000
36,000	99620,000
37,000	95645,000
38,000	95010,000
39,000	92680,000
40,000	91875,000
41,000	89610,000
42,000	88570,000
43,000	85290,000
44,000	82410,000
45,000	79230,000
46,000	74055,000
47,000	65455,000
48,000	56835,000
49,000	46560,000
50,000	39485,000
51,000	32200,000
52,000	25645,000
53,000	21090,000
54,000	16850,000
55,000	16040,000
56,000	16410,000
57,000	15710,000
58,000	14895,000
59,000	14665,000
60,000	14250,000
61,000	14025,000
62,000	14170,000
63,000	13865,000
64,000	13200,000
65,000	13375,000
66,000	13355,000
67,000	12080,000
68,000	12180,000
69,000	11860,000
70,000	11695,000
71,000	10760,000
72,000	9775,000
73,000	9570,000
74,000	8890,000
75,000	7755,000
76,000	7175,000
77,000	5600,000
78,000	4995,000
79,000	4180,000
80,000	3730,000
81,000	2680,000
82,000	2515,000
83,000	2670,000
84,000	2475,000
85,000	2215,000
86,000	2325,000
87,000	2085,000
88,000	2000,000
89,000	2015,000
90,000	1960,000
91,000	1665,000
92,000	1845,000
93,000	1805,000
94,000	1590,000
95,000	1525,000
96,000	1485,000
97,000	1615,000
98,000	1285,000
99,000	1210,000
100,000	1105,000
101,000	995,000
102,000	1040,000
103,000	980,000
104,000	885,000
105,000	675,000
106,000	555,000
107,000	380,000
108,000	515,000
109,000	420,000
110,000	310,000
111,000	350,000
112,000	305,000
113,000	290,000
114,000	305,000
115,000	230,000
116,000	360,000
117,000	370,000
118,000	270,000
119,000	225,000
120,000	255,000
121,000	165,000
122,000	240,000
123,000	210,000
124,000	260,000
125,000	150,000
126,000	185,000
127,000	150,000
128,000	105,000
129,000	170,000
130,000	110,000
131,000	105,000
132,000	125,000
133,000	110,000
134,000	105,000
135,000	125,000
136,000	50,000
137,000	35,000
138,000	85,000
139,000	55,000
140,000	50,000
141,000	50,000
142,000	30,000
143,000	30,000
144,000	40,000
145,000	40,000
146,000	45,000
147,000	30,000
148,000	40,000
149,000	35,000
150,000	40,000
151,000	35,000
152,000	30,000
153,000	30,000
154,000	15,000
155,000	5,000
156,000	15,000
157,000	15,000
158,000	10,000
159,000	5,000
160,000	5,000
161,000	0,000
162,000	15,000
163,000	5,000
164,000	10,000
165,000	0,000
166,000	10,000
167,000	10,000
168,000	0,000
169,000	0,000
170,000	0,000
171,000	0,000
172,000	0,000
173,000	5,000
174,000	0,000
175,000	10,000
176,000	5,000
177,000	5,000
178,000	0,000
179,000	5,000
180,000	0,000
181,000	10,000
182,000	0,000
183,000	0,000
184,000	0,000
185,000	0,000
186,000	5,000
187,000	0,000
188,000	0,000
189,000	0,000
190,000	0,000
191,000	10,000
192,000	0,000
193,000	5,000
194,000	5,000
195,000	0,000
196,000	0,000
197,000	0,000
198,000	0,000
199,000	5,000
200,000	0,000
